country,hours_per_week,num_logins_last_month,videos_watched_pct,assignments_submitted,discussion_posts,is_working_professional,preferred_device,completed_course
6,4,12,0,7,2,0,5,1
10,1,24,0,2,2,1,1,0
16,2,19,0,7,6,1,2,1
18,5,19,0,1,3,1,1,0
12,5,24,0,4,0,0,2,0
17,3,22,1,5,7,1,2,0
15,6,30,0,1,1,1,1,0
18,4,20,0,5,1,1,0,0
15,6,16,0,0,1,1,2,0
15,6,22,0,5,3,1,2,0
0,2,20,0,3,2,1,1,0
17,2,20,0,7,1,1,5,0
11,6,25,0,8,5,1,2,1
2,6,26,0,2,2,1,1,0
9,4,25,0,2,2,1,5,0
15,4,17,0,9,3,0,0,1
17,7,17,0,9,2,1,2,1
7,4,23,0,9,2,1,4,0
3,7,20,0,1,2,0,1,0
6,2,9,0,6,1,0,2,0
2,6,22,0,6,4,1,1,0
4,3,17,0,2,2,1,2,0
2,8,16,0,7,3,0,5,1
12,0,30,0,5,2,1,4,0
6,4,23,0,2,2,0,4,0
15,4,20,0,4,1,0,4,0
10,6,19,0,8,1,1,1,1
9,3,18,0,0,2,0,2,0
0,5,14,0,4,4,1,2,0
7,2,17,0,1,3,1,2,0
13,5,12,0,2,2,0,1,0
9,3,12,0,3,1,1,4,0
4,6,26,0,5,1,0,2,0
6,7,23,0,2,2,1,2,0
6,5,23,0,0,2,1,4,0
9,4,24,0,0,1,0,4,0
14,8,15,0,5,2,0,1,0
15,5,26,1,2,4,1,1,1
11,8,15,0,9,3,1,2,1
7,5,17,0,7,1,1,0,0
5,5,20,0,9,2,0,2,0
13,4,13,1,1,1,1,5,0
4,8,20,0,0,3,0,2,0
3,7,24,0,7,0,0,5,1
15,8,21,0,6,2,0,2,1
4,4,20,0,7,2,0,2,0
8,5,19,0,4,2,0,2,0
17,5,19,0,9,3,1,2,1
7,4,16,0,6,1,0,4,0
3,0,23,0,1,1,1,2,0
4,7,22,0,6,1,0,2,1
7,6,21,0,7,1,1,1,0
9,7,25,0,3,5,1,1,0
8,3,13,0,9,3,1,1,0
5,4,23,0,2,1,1,2,0
18,4,22,0,4,3,0,2,0
8,2,16,0,5,1,0,1,0
15,3,21,0,6,0,1,1,0
10,5,22,0,2,4,1,2,0
8,2,22,0,9,4,0,2,1
15,10,27,0,0,2,1,1,0
17,7,18,0,5,3,1,2,0
4,5,23,0,7,1,1,5,0
5,6,16,0,7,1,0,2,1
18,5,22,0,1,0,1,0,0
9,7,28,0,4,0,0,0,0
12,8,24,0,2,1,0,4,0
0,6,29,0,1,4,1,2,0
3,2,15,0,9,1,1,2,0
8,6,21,0,1,5,1,5,0
18,9,16,0,4,2,0,2,1
7,3,20,0,7,1,0,1,0
3,6,18,0,8,1,1,2,1
2,4,24,0,5,1,1,2,0
18,4,13,0,2,2,0,0,0
7,3,25,0,6,1,1,2,0
13,4,21,0,3,1,0,1,0
0,5,19,0,6,2,1,2,1
9,5,30,0,5,3,1,2,0
8,6,23,0,2,1,0,5,0
17,7,14,0,0,4,1,1,1
8,7,23,0,7,0,1,6,0
11,8,17,0,8,2,0,2,1
9,0,22,0,7,6,0,0,1
9,6,18,0,3,1,1,1,0
15,1,19,0,5,0,0,4,0
9,3,21,0,8,5,1,2,0
15,0,20,0,5,2,1,2,0
5,9,13,0,2,1,0,2,0
4,5,23,0,8,3,0,1,1
17,6,23,0,4,1,1,2,0
12,1,14,0,9,4,1,2,0
18,0,18,0,0,1,0,6,0
5,0,22,0,2,0,0,2,0
9,9,20,0,2,0,1,1,0
17,4,25,0,4,0,0,2,0
0,8,19,0,4,3,0,2,0
11,5,24,0,4,1,1,6,0
18,3,18,0,3,3,1,0,0
4,6,18,0,5,1,0,1,0
10,3,27,0,0,2,1,1,0
13,2,19,0,6,3,1,5,0
8,6,15,0,8,2,0,1,0
15,2,14,0,6,2,1,6,0
7,3,19,0,8,1,0,1,0
5,6,15,0,8,2,1,2,0
11,3,20,0,5,2,1,6,0
17,8,30,0,3,2,1,5,1
15,3,26,0,6,1,1,1,0
9,2,18,0,8,2,0,5,0
16,4,24,0,4,0,1,2,0
18,6,22,0,8,2,1,4,0
7,7,23,0,7,1,0,2,1
11,3,13,0,9,2,1,6,1
8,3,9,0,2,5,1,2,0
18,2,23,0,3,5,1,1,0
17,9,16,0,0,2,1,1,0
11,6,23,0,1,1,0,1,0
3,4,12,0,5,2,0,4,0
17,5,26,1,7,0,1,2,1
6,3,21,0,5,1,1,6,0
10,6,15,0,9,3,0,2,1
13,6,18,0,0,3,1,1,0
5,6,18,0,6,2,0,1,1
17,3,22,0,2,2,0,1,0
17,4,21,1,4,3,0,1,1
0,8,21,0,3,3,1,0,0
5,0,25,0,4,1,1,5,0
13,5,26,0,1,1,0,4,1
11,6,24,0,4,2,1,3,0
6,9,26,0,4,1,1,0,0
18,2,19,0,9,0,1,2,1
11,2,21,0,4,0,1,2,0
7,4,23,0,9,2,1,4,0
4,9,19,0,6,3,1,1,1
8,4,17,0,1,0,1,2,0
11,3,20,0,0,2,1,3,0
18,2,17,0,5,5,1,2,0
9,4,22,0,0,2,1,2,0
10,4,20,0,3,4,1,5,0
6,6,21,0,5,3,1,2,0
15,5,19,0,2,2,1,1,0
6,1,20,1,6,0,1,2,1
4,3,23,0,9,1,1,2,1
9,2,16,0,1,2,0,1,0
17,6,16,0,8,3,0,1,1
12,5,16,0,7,3,1,2,0
5,8,17,0,2,2,0,2,1
18,3,18,0,2,0,1,6,0
8,6,16,0,1,0,1,2,0
13,5,26,0,4,5,1,2,0
13,3,19,0,3,0,0,1,0
17,2,18,0,1,2,1,2,0
11,1,22,0,9,1,1,4,0
2,6,21,0,4,1,1,2,0
8,8,18,0,4,2,0,2,0
7,5,17,0,9,2,1,2,0
13,3,29,0,9,2,1,6,1
17,5,22,0,3,1,1,1,0
16,4,18,0,9,0,0,4,0
8,6,14,0,6,3,0,5,1
8,6,19,0,3,1,1,2,0
11,3,20,0,6,1,0,1,0
2,5,27,0,0,2,0,0,0
7,3,20,0,9,1,0,0,0
7,2,14,0,1,4,1,1,0
7,2,16,1,3,4,1,1,0
7,1,24,0,8,1,0,1,1
11,7,14,0,6,0,1,0,0
11,3,20,0,7,2,0,1,0
11,0,22,0,3,3,1,3,0
7,8,16,0,0,2,1,5,0
8,5,19,0,3,3,0,4,0
16,0,23,0,7,3,1,2,0
15,2,21,0,5,5,1,2,0
9,4,19,0,1,2,0,4,0
2,0,16,0,2,2,0,5,0
0,3,23,0,0,1,1,1,0
3,9,17,0,4,4,1,2,0
7,6,15,0,6,3,1,1,0
3,1,23,0,1,1,1,5,0
8,5,11,0,1,1,0,5,0
15,6,13,0,5,4,1,2,0
12,3,18,0,6,1,1,0,0
8,1,27,0,9,3,0,2,1
3,8,13,0,1,1,0,5,0
17,10,12,0,6,2,1,2,1
11,7,16,0,8,1,0,2,1
17,3,20,0,2,2,0,4,0
18,2,15,0,0,1,0,4,0
13,5,19,0,7,3,0,1,1
11,4,20,0,1,0,1,2,0
10,5,17,0,8,1,1,2,1
18,2,23,0,7,3,0,0,1
3,2,30,0,7,3,0,4,1
6,6,17,0,3,0,0,5,0
2,4,12,0,9,1,1,1,1
8,7,16,0,3,3,1,2,1
6,3,33,0,7,1,1,4,0
8,6,16,0,8,0,1,1,0
8,4,26,0,5,1,1,4,0
18,6,23,0,2,1,1,5,0
17,8,15,0,7,3,1,1,1
7,4,25,0,3,2,0,6,0
17,5,16,0,7,0,0,2,0
17,4,12,0,2,3,1,0,0
10,7,16,0,6,2,0,0,1
6,8,20,0,9,2,1,4,1
9,10,25,0,0,1,1,6,0
7,7,21,0,4,0,0,4,1
8,0,26,0,6,2,0,1,1
1,1,28,0,8,0,1,2,0
3,5,19,0,6,4,1,2,0
4,3,27,0,7,1,1,1,0
8,2,13,0,9,2,1,2,0
5,5,18,0,9,1,0,5,0
16,3,26,0,2,0,0,4,0
16,8,18,0,7,4,1,0,1
18,5,22,0,6,1,1,4,0
13,3,21,0,5,3,0,2,0
4,3,18,0,4,0,1,1,0
11,0,24,0,5,0,1,2,0
7,1,22,0,9,2,1,1,0
18,2,24,0,8,2,0,5,0
3,7,15,0,4,3,1,2,0
2,3,21,0,8,2,0,5,1
10,8,24,0,0,2,1,1,0
5,6,22,0,5,2,1,5,0
9,1,26,0,7,2,1,2,0
3,7,27,0,8,1,0,1,1
12,3,18,0,2,1,0,2,0
10,3,18,0,5,1,1,2,0
10,7,18,0,8,2,1,1,1
2,6,23,0,3,1,1,2,0
0,7,28,0,1,1,1,1,0
18,3,23,0,7,1,1,2,0
5,2,22,0,9,0,1,4,1
15,0,13,0,7,1,0,4,0
11,0,21,0,9,2,1,1,0
18,3,26,0,3,0,0,1,0
15,7,13,0,0,1,0,2,0
15,3,21,0,2,2,1,0,0
2,3,19,0,3,2,0,1,0
11,4,18,0,9,2,0,1,0
7,2,32,0,0,1,1,4,0
9,5,22,0,6,0,1,2,0
17,3,20,0,4,4,0,6,0
12,9,17,0,6,1,0,2,1
17,5,19,0,9,0,0,5,0
8,4,23,0,0,5,1,1,0
18,7,20,0,4,4,0,2,0
2,9,24,0,8,2,0,1,1
16,6,20,0,8,2,0,2,1
4,6,19,0,0,1,1,1,0
7,7,24,1,5,0,1,3,0
4,9,22,0,7,3,1,5,1
2,4,19,0,9,2,1,4,0
3,2,20,0,2,2,0,2,0
9,5,12,0,2,0,1,0,0
0,6,23,0,1,2,0,2,0
16,4,29,0,8,4,1,4,1
12,2,20,0,3,4,1,6,0
6,8,27,0,5,6,1,4,0
18,1,21,0,8,0,1,1,1
0,2,20,0,6,2,1,1,0
18,4,19,0,2,2,0,2,0
5,4,24,0,5,0,0,2,0
7,3,17,0,3,0,1,2,0
4,4,12,0,2,2,1,2,0
17,3,15,0,0,0,0,6,0
11,6,24,0,5,1,1,0,0
12,7,19,0,4,2,1,2,0
9,7,14,0,2,1,1,2,0
2,7,22,0,7,0,1,2,0
11,6,19,0,7,1,1,4,0
3,3,20,0,6,2,1,2,0
0,1,21,0,8,5,0,5,1
2,4,23,0,6,3,1,0,0
4,9,19,0,2,1,1,5,0
18,6,16,0,6,1,0,2,0
7,4,18,0,2,4,0,2,0
5,8,23,0,9,1,0,6,1
11,6,22,0,6,0,1,1,0
0,9,21,0,5,3,1,6,0
17,4,16,0,4,0,1,2,0
5,7,21,0,4,0,1,2,0
7,4,27,0,1,1,0,2,0
12,5,26,0,9,2,1,2,1
0,7,28,0,0,2,1,2,0
16,0,18,0,7,2,0,2,0
9,5,17,0,1,4,0,6,1
12,5,17,0,6,2,1,4,0
18,4,27,0,2,6,1,1,0
16,1,15,0,6,3,0,2,1
0,2,22,0,7,2,0,2,0
6,8,17,0,5,2,0,2,0
6,2,24,0,7,0,0,2,0
2,6,24,0,5,4,0,5,1
11,2,25,0,5,2,1,1,0
0,5,15,0,8,1,0,0,0
18,0,17,0,7,2,1,1,0
2,6,27,0,4,3,1,1,1
4,4,12,0,9,2,0,5,1
9,3,23,0,5,1,0,0,0
13,7,24,0,7,5,0,1,1
15,0,13,0,8,4,0,2,1
15,8,23,0,6,0,1,2,0
13,5,16,0,9,2,1,1,0
3,0,17,0,7,1,0,2,0
16,5,18,0,4,4,1,2,0
15,7,17,1,3,0,1,1,0
2,5,15,0,0,2,1,4,0
16,8,21,0,9,1,0,1,1
13,5,21,0,6,4,1,4,1
4,6,26,0,9,2,0,2,1
9,7,16,0,1,1,1,2,0
4,1,25,0,2,2,0,1,0
11,5,18,0,4,0,0,4,0
2,0,20,0,7,4,1,5,0
8,3,17,0,5,2,1,5,0
18,5,22,0,3,1,0,0,0
2,2,25,0,7,4,0,1,1
3,5,21,0,9,1,1,0,1
12,7,19,0,4,2,1,2,0
4,5,21,0,4,2,0,1,0
8,0,22,0,9,1,1,1,0
12,6,17,0,9,1,0,2,0
8,6,17,0,6,3,0,2,1
5,2,17,0,8,5,1,1,0
3,4,8,0,9,2,0,1,1
10,3,17,0,5,0,0,1,0
11,2,11,0,4,2,1,0,0
16,5,12,0,3,3,1,2,0
17,6,15,0,0,1,1,2,0
7,4,18,0,2,3,0,6,1
5,4,18,0,2,4,0,1,0
11,0,20,0,5,1,1,1,0
10,7,22,0,3,0,1,2,0
4,2,21,0,3,4,0,0,1
11,7,17,0,5,2,1,2,0
2,1,23,0,2,0,1,1,0
3,1,18,0,4,3,1,1,0
13,8,23,0,2,3,0,4,1
9,1,24,0,4,3,0,6,1
6,4,20,0,9,0,0,5,1
0,6,32,0,2,1,0,5,0
4,3,26,0,3,4,1,0,0
18,5,22,0,7,2,1,1,0
9,0,14,0,1,6,1,2,0
6,7,20,0,3,1,1,2,0
9,6,15,0,5,0,0,5,0
11,3,22,0,5,0,1,4,0
18,0,18,0,4,1,1,2,0
2,4,17,0,3,2,1,3,0
18,4,21,0,7,2,1,1,0
15,4,16,0,4,2,1,1,0
18,8,21,0,7,1,0,6,1
16,7,19,0,8,0,1,0,0
8,3,17,0,6,1,1,2,0
14,7,15,0,1,4,1,0,0
12,5,14,0,5,4,0,1,0
11,1,20,0,4,1,0,2,0
6,3,17,0,8,1,0,1,0
12,5,16,0,4,2,1,0,0
15,7,19,0,8,1,1,4,0
6,3,12,0,3,1,1,2,0
11,8,25,0,8,4,0,1,1
6,5,13,0,8,4,1,1,1
17,2,21,0,1,0,1,2,0
15,4,29,0,7,5,1,0,1
0,2,22,0,7,3,1,0,0
4,3,18,0,4,2,1,2,0
17,1,13,0,5,5,0,2,0
5,4,17,0,9,1,0,5,0
0,5,14,1,5,4,1,0,0
15,5,23,0,4,3,1,1,0
15,6,24,0,1,2,1,4,0
3,5,23,0,1,3,0,5,1
9,5,19,0,4,3,1,1,0
3,9,14,0,2,1,1,1,0
9,5,15,0,1,2,1,2,0
15,5,18,0,8,2,0,1,0
12,7,15,0,8,2,0,1,1
11,5,18,0,3,5,0,1,1
8,7,26,0,2,1,0,2,0
11,6,19,0,0,2,1,2,0
10,7,22,0,7,2,1,5,1
11,1,17,0,9,4,1,2,0
8,5,19,0,0,2,0,1,0
7,5,22,0,1,1,1,2,0
8,1,19,0,9,2,0,1,0
17,5,20,0,6,3,0,1,1
17,8,22,0,5,3,0,2,0
0,10,19,0,7,3,1,1,1
5,0,25,0,8,0,1,5,1
11,3,22,0,3,7,0,2,0
6,6,15,0,8,5,1,2,0
15,8,15,1,1,4,1,0,1
16,5,18,0,0,3,1,2,0
9,8,24,0,2,2,0,1,0
2,0,18,0,3,2,1,2,0
5,6,20,0,2,2,0,6,0
0,1,29,0,6,4,1,1,1
9,2,19,0,4,2,0,1,0
7,4,21,0,9,1,0,5,0
2,1,21,0,8,1,1,4,0
15,9,12,0,2,3,1,0,0
16,3,19,0,3,5,0,2,0
13,7,21,0,6,4,1,2,1
12,5,17,0,1,1,1,2,0
3,7,20,0,4,3,1,2,1
18,3,16,0,5,3,1,2,0
13,4,21,0,8,1,0,6,0
10,7,23,0,8,1,0,1,1
7,2,13,0,7,2,1,4,0
13,5,19,0,5,2,1,5,0
12,0,18,0,5,4,1,4,0
11,9,22,0,7,3,1,1,1
4,7,23,0,1,2,1,2,0
9,5,27,0,0,4,1,2,0
16,4,13,0,1,3,1,4,0
17,5,27,0,9,3,1,2,1
11,2,16,0,5,1,0,1,0
15,0,14,0,0,2,1,4,0
6,2,18,0,7,0,1,2,0
9,1,22,0,4,0,1,2,0
10,9,20,0,4,4,1,2,1
4,8,24,1,4,0,1,2,0
11,8,19,0,5,3,1,5,1
17,5,22,0,8,2,1,2,1
7,5,29,0,5,1,1,1,0
17,5,21,0,0,1,1,2,0
11,3,19,0,2,5,0,5,1
7,6,14,0,3,1,1,2,0
12,3,20,0,7,4,0,2,1
0,3,20,0,1,4,1,1,0
15,7,17,0,7,0,0,2,1
11,4,14,0,0,3,1,0,0
9,5,23,0,1,2,1,2,0
5,7,25,0,1,1,1,2,0
5,3,18,1,2,2,0,1,0
4,5,22,0,2,1,0,0,0
4,1,24,0,8,2,1,1,0
9,5,16,0,4,5,0,2,0
11,5,24,0,2,1,0,0,0
14,9,18,0,8,2,1,2,0
18,6,20,0,8,2,0,2,0
3,4,17,0,9,3,1,1,0
7,2,15,0,8,2,1,1,0
9,5,25,0,2,1,0,6,0
9,5,26,0,6,3,1,1,1
11,4,24,0,9,0,0,2,1
5,2,23,0,4,1,1,2,0
6,11,30,0,8,2,0,6,1
2,5,17,0,2,2,1,6,0
13,4,17,0,5,1,1,6,0
10,6,24,0,7,4,1,2,1
3,2,17,0,5,2,1,2,0
5,2,20,0,4,3,0,5,0
15,0,16,0,8,2,0,1,1
18,0,19,0,1,0,1,6,0
8,6,18,0,8,1,0,5,1
12,2,22,0,4,6,1,2,0
10,0,27,0,2,2,1,1,0
6,2,15,0,0,1,1,2,0
5,5,18,0,9,4,1,1,0
7,5,21,0,0,1,1,2,0
18,5,17,0,4,3,1,6,0
9,9,17,0,3,0,1,5,0
4,6,18,0,7,3,1,5,1
10,10,21,0,3,0,1,2,0
13,4,23,0,4,2,0,1,0
4,2,14,0,8,1,1,2,0
5,2,31,0,8,1,0,0,1
18,7,29,0,3,1,0,0,0
13,9,19,0,9,4,1,1,1
13,0,12,0,7,1,1,5,0
4,9,15,0,3,1,0,1,0
3,7,26,0,0,3,1,0,0
3,3,19,0,3,3,0,2,1
7,6,21,0,3,0,0,4,0
7,7,16,0,3,2,1,2,0
0,3,26,0,3,2,1,5,0
2,6,20,0,2,1,1,1,0
6,3,25,0,6,2,0,5,0
7,5,15,0,5,2,0,2,0
15,5,18,0,2,1,0,1,0
12,4,20,0,1,3,1,2,0
4,3,25,0,1,1,0,5,0
14,6,18,0,7,7,0,4,0
4,8,29,0,8,0,1,3,1
0,5,25,0,0,2,0,1,0
11,6,18,0,2,4,1,4,0
5,6,20,0,9,5,1,1,1
18,6,25,0,5,1,0,1,0
0,7,15,0,8,2,1,2,0
9,3,22,0,8,1,0,0,1
18,9,15,0,6,3,1,5,1
12,2,16,0,9,1,1,1,1
6,3,18,0,1,2,0,1,0
16,6,14,0,4,0,1,6,0
17,4,20,0,2,4,0,2,0
3,4,20,0,9,2,1,1,0
6,4,21,0,9,1,0,5,1
18,6,20,0,7,1,0,1,0
18,6,18,0,8,2,1,3,0
9,4,16,0,4,1,0,5,0
0,9,19,0,2,1,0,0,0
11,0,16,0,5,1,1,5,0
11,4,14,0,0,3,1,2,0
16,6,18,0,3,1,0,2,0
13,7,15,0,9,0,1,2,0
4,3,18,0,6,2,1,4,0
15,7,21,0,4,2,0,2,1
11,7,9,0,4,3,1,6,1
9,1,22,0,4,2,1,5,0
16,0,18,0,1,3,0,0,0
17,5,22,0,2,1,1,5,0
3,7,16,0,4,1,0,1,1
16,7,19,0,6,3,1,0,1
13,3,29,0,4,2,1,2,0
4,5,26,0,3,1,1,1,0
18,7,31,0,6,3,0,2,1
11,5,22,0,2,1,1,0,0
8,7,26,0,1,3,0,6,1
11,6,17,0,8,0,1,4,1
15,9,19,0,2,3,1,2,0
0,6,29,0,2,1,1,2,0
10,8,16,0,3,2,1,0,0
17,4,23,0,8,2,1,2,0
13,5,15,1,2,6,0,1,1
10,6,20,0,1,1,1,0,0
2,7,19,1,6,2,1,1,1
8,5,22,0,2,4,1,5,0
10,3,19,0,9,2,1,1,1
3,4,20,0,2,1,0,5,0
5,6,32,0,9,0,0,2,1
18,5,22,0,3,3,0,5,1
11,6,18,0,7,3,1,6,0
0,7,34,0,1,4,0,1,1
6,3,20,0,2,5,0,5,1
17,6,26,0,3,4,0,4,1
6,3,26,0,9,1,0,2,1
3,8,21,0,8,2,0,1,1
16,0,19,0,0,1,1,1,0
15,4,19,0,1,1,1,2,0
18,5,20,0,1,1,0,1,0
3,4,18,0,5,3,0,6,0
17,4,27,0,4,0,1,2,0
10,9,15,0,7,2,0,5,1
11,5,16,0,5,1,0,5,0
6,10,25,0,1,1,1,6,0
10,6,18,0,0,0,1,2,0
18,0,21,0,4,4,1,1,0
2,5,18,0,3,2,0,1,0
8,4,18,0,0,1,1,2,0
9,9,30,0,8,2,1,1,1
14,3,24,0,7,3,0,0,0
8,2,23,0,0,2,0,5,0
17,6,9,0,2,2,0,2,0
9,7,23,0,1,1,0,2,0
4,0,18,0,0,4,0,2,0
2,3,22,0,0,0,0,4,0
7,0,18,0,3,0,1,1,0
12,4,17,0,5,3,0,5,0
8,3,21,0,6,1,1,2,1
18,5,21,0,5,1,1,2,0
4,7,17,0,8,2,1,1,0
11,1,24,0,0,3,0,5,0
6,4,20,0,0,3,1,1,0
15,3,22,0,4,2,0,2,0
11,6,14,0,0,4,1,2,0
11,2,17,0,5,0,0,4,0
9,6,18,0,1,3,1,0,0
18,8,17,0,8,5,1,2,1
10,0,23,0,8,1,1,2,0
7,2,24,0,2,3,1,6,0
16,2,13,0,9,1,1,2,0
5,1,17,0,3,3,1,2,0
5,9,20,0,3,2,0,1,0
15,0,22,0,7,3,1,2,0
16,5,21,0,0,5,0,5,0
15,4,19,0,6,2,1,1,1
3,1,25,0,0,1,1,2,0
7,3,13,0,9,3,1,2,1
18,6,20,0,8,0,1,0,0
3,0,23,0,0,2,0,1,0
2,1,29,0,0,1,0,6,0
3,1,16,0,6,1,1,2,0
17,7,22,0,3,0,1,1,0
7,1,23,0,5,4,0,6,0
17,4,13,0,9,0,1,2,0
6,1,13,0,4,2,1,2,0
12,4,13,0,1,1,0,1,0
3,5,22,0,8,1,0,1,1
15,4,15,0,4,3,0,2,0
11,5,25,0,8,1,1,2,1
13,3,19,0,0,1,1,1,0
16,4,22,0,1,0,0,2,0
13,5,26,0,8,0,1,2,1
9,6,17,0,5,1,1,2,0
7,8,23,0,7,1,1,5,0
9,4,30,0,4,2,0,2,0
11,4,21,0,1,4,1,6,0
13,5,19,0,1,2,0,4,0
10,4,29,0,4,2,1,0,0
13,8,19,0,2,2,1,1,0
8,3,21,0,8,2,1,2,0
13,2,22,0,6,3,1,5,0
13,0,19,0,9,1,1,5,0
9,5,27,0,6,2,1,5,0
2,4,18,0,6,1,1,6,0
15,3,16,0,7,1,0,1,0
2,5,29,0,8,3,0,2,1
16,3,35,0,6,1,0,2,1
8,7,24,0,0,2,0,1,1
17,7,23,0,2,1,1,2,0
9,6,17,0,1,1,1,5,0
8,5,18,0,8,0,1,1,0
0,8,24,0,3,4,0,2,0
6,6,21,0,7,0,1,0,0
16,9,14,0,0,0,0,1,1
18,4,22,0,3,3,1,5,0
9,8,17,0,6,2,1,2,1
17,6,14,0,6,2,1,2,1
3,0,27,0,6,2,1,2,0
5,6,20,0,7,5,1,5,0
6,0,27,0,7,0,0,2,1
15,1,19,0,4,1,0,1,0
13,5,11,0,3,4,1,1,0
8,0,16,0,0,0,1,2,0
4,8,16,0,0,3,1,2,0
17,5,15,0,6,1,1,1,0
13,4,15,0,0,3,0,1,0
16,6,20,0,3,4,1,0,0
16,3,20,0,3,3,1,1,0
12,5,20,0,0,2,1,2,0
11,4,18,0,2,4,0,4,1
4,4,20,0,5,0,1,5,0
14,5,19,0,3,4,0,2,0
0,7,23,0,6,2,0,0,1
11,3,22,0,2,0,0,5,0
11,6,23,0,6,3,1,0,0
5,1,18,0,8,0,0,2,0
4,2,19,0,4,0,1,4,0
15,3,22,0,9,1,0,2,0
16,4,17,0,8,1,1,2,0
2,4,19,0,1,2,1,5,0
3,7,20,0,2,2,1,4,0
16,1,19,0,2,0,1,1,0
10,4,25,0,3,0,1,2,0
15,4,18,0,7,3,1,5,1
17,6,23,0,5,2,0,1,0
4,5,20,0,4,2,0,1,0
6,3,13,0,6,2,1,0,0
18,4,24,0,7,1,1,2,0
11,3,24,0,5,2,1,2,0
12,0,20,0,4,0,1,5,0
0,0,11,0,3,1,1,4,0
2,3,20,0,9,5,1,6,0
0,5,19,0,4,2,1,6,0
13,6,24,1,1,1,0,2,0
16,2,17,0,2,2,0,3,0
2,11,26,0,3,0,0,1,0
15,5,21,0,4,2,0,1,0
3,7,23,1,9,1,0,0,1
8,3,13,0,0,3,0,2,0
4,6,26,0,3,2,1,4,0
6,5,28,0,8,2,1,2,0
10,6,26,0,7,1,1,4,0
18,2,20,0,8,2,0,2,1
18,6,22,0,7,2,1,4,0
12,4,17,0,2,2,1,2,0
1,5,6,0,4,3,1,2,0
2,8,11,0,1,1,1,2,0
15,9,25,0,3,2,0,1,0
14,5,17,0,4,1,1,5,0
11,3,33,0,5,3,0,1,1
15,6,21,0,3,1,1,2,0
7,1,17,0,7,1,1,2,0
2,3,23,0,9,1,1,1,0
17,7,14,0,9,5,0,5,1
6,6,27,0,9,0,1,4,0
17,4,19,0,3,2,1,0,0
13,3,21,0,6,2,1,5,0
9,3,18,0,7,2,1,1,0
8,0,25,0,0,3,1,2,0
17,4,19,0,8,4,1,2,1
17,5,21,0,1,1,1,2,0
12,7,20,0,9,1,0,0,1
15,6,18,1,9,1,0,2,1
2,6,26,0,9,2,0,1,1
0,3,19,0,3,2,1,2,0
12,4,21,0,0,1,1,1,0
8,4,22,0,8,1,1,2,0
2,6,20,0,5,3,1,1,0
7,3,18,0,2,0,0,4,0
8,10,13,0,8,4,1,2,1
3,9,20,0,5,1,1,1,0
5,6,20,0,0,5,1,2,0
15,3,21,0,8,0,1,0,1
7,8,18,0,4,4,0,6,0
15,5,15,0,6,3,0,5,1
2,7,21,0,6,2,1,2,1
12,8,19,0,4,2,1,2,0
14,3,24,0,9,4,0,2,1
13,4,20,0,1,3,1,5,0
15,5,23,0,9,3,1,5,1
18,3,14,0,4,2,1,6,0
7,5,18,0,6,5,1,2,1
0,1,14,0,3,2,1,5,0
6,1,14,1,0,2,1,1,0
11,2,22,0,7,2,1,5,0
10,3,17,0,9,1,0,1,1
6,6,18,0,0,2,1,2,0
14,0,13,0,8,1,1,6,0
2,2,22,0,8,1,0,0,0
13,3,15,0,2,5,1,2,0
5,8,16,0,0,2,1,4,0
0,4,19,0,3,3,0,1,0
7,4,20,0,0,1,0,6,0
8,6,15,0,6,3,1,2,0
18,8,20,0,2,3,0,2,0
2,6,16,0,4,2,1,2,0
12,5,26,0,2,2,1,2,0
5,3,16,0,4,2,0,2,0
17,7,15,0,9,6,0,4,1
2,5,19,0,2,2,1,2,0
5,7,19,0,7,3,0,4,1
2,6,19,0,7,1,0,1,0
7,1,24,0,9,2,0,1,0
17,4,18,0,6,1,0,2,1
2,6,16,0,0,2,1,0,0
9,3,19,0,4,0,1,2,0
0,0,23,0,8,1,1,6,0
8,5,17,0,6,1,0,5,1
3,2,13,0,9,1,1,1,0
9,2,19,0,5,1,0,1,0
8,12,16,0,2,2,1,1,0
7,5,24,0,8,2,0,4,0
11,6,25,0,7,4,1,1,0
17,5,20,0,2,4,0,2,1
3,6,24,0,5,1,0,0,0
16,8,21,0,5,1,1,4,0
9,7,15,0,9,0,1,5,0
3,8,20,0,3,0,1,1,0
6,6,31,0,8,0,0,1,1
13,5,15,0,4,2,1,6,0
7,3,15,0,3,2,1,2,0
18,5,16,0,0,1,0,2,0
16,0,16,0,1,2,1,1,0
16,6,24,0,6,2,1,1,0
12,12,16,0,6,2,1,2,1
18,4,22,0,7,2,1,2,0
6,1,22,0,7,2,1,2,0
7,3,25,0,3,1,1,0,0
18,5,11,0,0,1,0,1,0
11,5,18,0,6,3,1,1,0
13,5,26,0,4,2,1,2,0
11,4,22,0,0,1,1,2,0
5,3,16,0,1,4,1,2,0
4,6,20,0,5,5,1,1,0
6,6,21,0,4,2,1,0,0
4,5,21,0,3,0,1,1,0
4,4,29,0,6,2,1,2,1
16,5,22,0,8,2,0,2,1
3,6,22,0,4,3,1,2,0
4,3,28,0,3,2,0,1,0
13,4,24,0,1,4,1,5,0
7,2,18,0,9,6,1,4,0
7,1,27,0,9,1,1,6,0
4,10,20,0,0,1,0,4,0
2,9,22,0,8,0,0,2,1
3,3,19,0,0,2,0,5,0
